datetime,open,high,low,close,volume
2026-06-09 04:33:00+00:00,29605.5,29623.0,29605.0,29615.25,278
2026-06-09 04:36:00+00:00,29617.5,29629.0,29617.0,29624.0,237
2026-06-09 04:39:00+00:00,29622.5,29629.25,29616.75,29628.25,313
2026-06-09 04:42:00+00:00,29628.5,29631.25,29614.5,29617.75,309
2026-06-09 04:45:00+00:00,29617.5,29624.5,29614.0,29617.75,343
2026-06-09 04:48:00+00:00,29618.0,29620.5,29614.25,29615.0,118
2026-06-09 04:51:00+00:00,29615.0,29616.75,29604.5,29608.0,250
2026-06-09 04:54:00+00:00,29607.25,29615.5,29605.75,29608.0,163
2026-06-09 04:57:00+00:00,29608.0,29609.75,29600.75,29603.25,208
2026-06-09 05:00:00+00:00,29604.5,29608.5,29592.5,29608.5,436
2026-06-09 05:03:00+00:00,29609.5,29626.0,29606.25,29618.75,534
2026-06-09 05:06:00+00:00,29620.0,29622.75,29603.25,29605.5,282
2026-06-09 05:09:00+00:00,29604.75,29611.5,29596.0,29609.25,333
2026-06-09 05:12:00+00:00,29610.25,29612.25,29602.75,29607.25,184
2026-06-09 05:15:00+00:00,29606.0,29608.5,29599.25,29606.75,143
2026-06-09 05:18:00+00:00,29607.5,29615.5,29605.75,29608.5,177
2026-06-09 05:21:00+00:00,29608.5,29611.75,29593.75,29610.0,256
2026-06-09 05:24:00+00:00,29610.5,29619.25,29608.25,29616.5,226
2026-06-09 05:27:00+00:00,29614.5,29615.75,29588.75,29592.75,240
2026-06-09 05:30:00+00:00,29593.0,29638.5,29591.75,29632.0,657
2026-06-09 05:33:00+00:00,29630.5,29634.0,29619.5,29628.5,393
2026-06-09 05:36:00+00:00,29627.5,29628.0,29614.0,29619.0,344
2026-06-09 05:39:00+00:00,29619.75,29628.75,29619.25,29628.75,196
2026-06-09 05:42:00+00:00,29629.0,29647.0,29624.75,29628.5,628
2026-06-09 05:45:00+00:00,29627.5,29643.0,29626.5,29641.75,203
2026-06-09 05:48:00+00:00,29642.75,29651.5,29632.5,29640.0,648
2026-06-09 05:51:00+00:00,29639.5,29643.75,29632.75,29634.25,291
2026-06-09 05:54:00+00:00,29634.25,29635.25,29618.0,29620.0,293
2026-06-09 05:57:00+00:00,29621.75,29638.0,29618.0,29633.25,355
2026-06-09 06:00:00+00:00,29634.75,29643.0,29625.75,29639.25,419
2026-06-09 06:03:00+00:00,29639.5,29648.75,29636.5,29648.0,276
2026-06-09 06:06:00+00:00,29647.5,29656.5,29640.75,29651.5,657
2026-06-09 06:09:00+00:00,29652.0,29657.5,29644.25,29657.5,274
2026-06-09 06:12:00+00:00,29657.5,29660.0,29648.0,29656.75,428
2026-06-09 06:15:00+00:00,29655.75,29674.75,29653.0,29673.0,626
2026-06-09 06:18:00+00:00,29673.25,29674.25,29654.5,29661.25,485
2026-06-09 06:21:00+00:00,29661.25,29669.25,29660.5,29667.25,260
2026-06-09 06:24:00+00:00,29666.0,29668.5,29643.75,29645.0,277
2026-06-09 06:27:00+00:00,29647.5,29653.5,29633.5,29635.75,429
2026-06-09 06:30:00+00:00,29635.75,29645.0,29623.75,29627.25,612
2026-06-09 06:33:00+00:00,29627.5,29644.75,29627.5,29638.75,300
2026-06-09 06:36:00+00:00,29638.75,29650.5,29633.5,29648.25,241
2026-06-09 06:39:00+00:00,29646.25,29652.0,29640.25,29649.75,240
2026-06-09 06:42:00+00:00,29649.0,29651.75,29628.5,29636.5,313
2026-06-09 06:45:00+00:00,29637.25,29643.5,29627.5,29635.0,365
2026-06-09 06:48:00+00:00,29636.25,29638.25,29615.75,29617.25,325
2026-06-09 06:51:00+00:00,29618.0,29619.25,29606.5,29609.25,264
2026-06-09 06:54:00+00:00,29609.75,29619.0,29601.5,29616.0,455
2026-06-09 06:57:00+00:00,29616.0,29624.25,29610.25,29622.25,201
2026-06-09 07:00:00+00:00,29623.0,29662.0,29616.0,29662.0,980
2026-06-09 07:03:00+00:00,29660.5,29679.0,29659.25,29670.5,724
2026-06-09 07:06:00+00:00,29669.5,29689.25,29668.25,29681.25,530
2026-06-09 07:09:00+00:00,29678.5,29686.75,29675.25,29679.25,371
2026-06-09 07:12:00+00:00,29678.0,29685.25,29646.75,29647.5,507
2026-06-09 07:15:00+00:00,29648.5,29652.5,29634.25,29648.0,449
2026-06-09 07:18:00+00:00,29646.75,29654.0,29639.75,29647.5,272
2026-06-09 07:21:00+00:00,29648.5,29661.5,29643.5,29646.0,443
2026-06-09 07:24:00+00:00,29646.25,29646.25,29609.0,29609.75,530
2026-06-09 07:27:00+00:00,29610.25,29620.5,29601.5,29612.75,416
2026-06-09 07:30:00+00:00,29612.75,29626.75,29610.5,29623.25,334
2026-06-09 07:33:00+00:00,29623.0,29623.0,29598.25,29600.0,332
2026-06-09 07:36:00+00:00,29599.75,29613.0,29588.0,29604.5,489
2026-06-09 07:39:00+00:00,29605.0,29616.0,29598.25,29605.0,355
2026-06-09 07:42:00+00:00,29605.75,29625.25,29604.25,29625.25,270
2026-06-09 07:45:00+00:00,29625.75,29638.5,29621.5,29632.25,316
2026-06-09 07:48:00+00:00,29634.0,29637.5,29610.25,29616.25,351
2026-06-09 07:51:00+00:00,29616.25,29626.5,29594.75,29601.0,395
2026-06-09 07:54:00+00:00,29599.25,29601.5,29584.0,29586.25,279
2026-06-09 07:57:00+00:00,29586.75,29598.5,29583.5,29593.0,254
2026-06-09 08:00:00+00:00,29593.5,29601.75,29566.0,29590.25,967
2026-06-09 08:03:00+00:00,29591.0,29613.0,29579.5,29584.25,464
2026-06-09 08:06:00+00:00,29583.25,29622.0,29580.75,29621.25,528
2026-06-09 08:09:00+00:00,29621.0,29636.25,29616.75,29628.75,466
2026-06-09 08:12:00+00:00,29629.0,29668.5,29626.0,29665.75,1062
2026-06-09 08:15:00+00:00,29665.5,29671.25,29645.25,29646.5,507
2026-06-09 08:18:00+00:00,29647.25,29657.0,29643.5,29649.25,348
2026-06-09 08:21:00+00:00,29649.5,29663.25,29637.5,29658.5,411
2026-06-09 08:24:00+00:00,29658.5,29665.25,29650.75,29662.75,244
2026-06-09 08:27:00+00:00,29661.75,29674.25,29659.5,29663.25,446
2026-06-09 08:30:00+00:00,29662.75,29674.25,29659.75,29671.75,414
2026-06-09 08:33:00+00:00,29671.0,29672.25,29655.75,29659.0,246
2026-06-09 08:36:00+00:00,29659.25,29668.75,29645.0,29668.75,542
2026-06-09 08:39:00+00:00,29668.75,29682.0,29666.25,29670.25,400
2026-06-09 08:42:00+00:00,29671.5,29685.5,29666.75,29678.75,308
2026-06-09 08:45:00+00:00,29677.75,29686.25,29675.5,29680.25,225
2026-06-09 08:48:00+00:00,29680.25,29680.5,29650.75,29652.75,348
2026-06-09 08:51:00+00:00,29654.5,29659.75,29643.5,29644.5,337
2026-06-09 08:54:00+00:00,29645.5,29648.75,29637.25,29642.75,261
2026-06-09 08:57:00+00:00,29640.75,29647.0,29639.0,29641.5,197
2026-06-09 09:00:00+00:00,29641.75,29664.5,29636.0,29655.0,341
2026-06-09 09:03:00+00:00,29656.25,29658.75,29650.75,29658.5,194
2026-06-09 09:06:00+00:00,29656.25,29657.5,29642.0,29646.25,181
2026-06-09 09:09:00+00:00,29646.0,29670.0,29646.0,29670.0,233
2026-06-09 09:12:00+00:00,29668.75,29671.75,29660.75,29666.75,227
2026-06-09 09:15:00+00:00,29668.0,29674.25,29662.0,29662.0,186
2026-06-09 09:18:00+00:00,29662.5,29672.0,29662.0,29670.25,105
2026-06-09 09:21:00+00:00,29670.25,29672.75,29663.0,29669.5,138
2026-06-09 09:24:00+00:00,29670.0,29674.75,29660.25,29672.75,331
2026-06-09 09:27:00+00:00,29671.75,29691.25,29671.75,29685.75,731
2026-06-09 09:30:00+00:00,29686.5,29687.0,29666.25,29671.25,411
2026-06-09 09:33:00+00:00,29671.25,29671.5,29656.25,29663.25,233
2026-06-09 09:36:00+00:00,29662.25,29680.0,29662.0,29680.0,186
2026-06-09 09:39:00+00:00,29679.0,29684.0,29673.0,29679.75,174
2026-06-09 09:42:00+00:00,29679.25,29683.5,29673.5,29679.0,138
2026-06-09 09:45:00+00:00,29678.25,29686.75,29678.0,29683.25,141
2026-06-09 09:48:00+00:00,29681.5,29694.75,29679.0,29694.5,231
2026-06-09 09:51:00+00:00,29694.25,29696.25,29685.25,29692.25,497
2026-06-09 09:54:00+00:00,29692.25,29693.25,29686.75,29691.0,230
2026-06-09 09:57:00+00:00,29692.75,29695.0,29678.75,29678.75,201
2026-06-09 10:00:00+00:00,29680.5,29697.0,29678.0,29686.75,338
2026-06-09 10:03:00+00:00,29686.75,29697.5,29682.0,29697.0,263
2026-06-09 10:06:00+00:00,29697.25,29697.25,29617.75,29658.0,2257
2026-06-09 10:09:00+00:00,29659.25,29659.25,29628.0,29649.75,879
2026-06-09 10:12:00+00:00,29651.0,29680.5,29643.5,29677.5,803
2026-06-09 10:15:00+00:00,29677.5,29679.0,29665.25,29672.0,552
2026-06-09 10:18:00+00:00,29671.5,29673.0,29651.75,29657.0,216
2026-06-09 10:21:00+00:00,29656.25,29662.5,29653.75,29654.75,129
2026-06-09 10:24:00+00:00,29657.0,29676.0,29653.0,29676.0,189
2026-06-09 10:27:00+00:00,29675.5,29678.25,29672.5,29672.5,118
2026-06-09 10:30:00+00:00,29672.0,29676.5,29665.75,29665.75,153
2026-06-09 10:33:00+00:00,29665.75,29665.75,29654.0,29659.0,154
2026-06-09 10:36:00+00:00,29657.75,29662.75,29650.75,29662.75,150
2026-06-09 10:39:00+00:00,29663.0,29663.0,29648.5,29652.75,236
2026-06-09 10:42:00+00:00,29651.5,29661.0,29647.25,29657.25,193
2026-06-09 10:45:00+00:00,29657.5,29663.0,29652.5,29657.75,201
2026-06-09 10:48:00+00:00,29658.5,29667.75,29654.0,29663.0,345
2026-06-09 10:51:00+00:00,29663.25,29673.5,29662.75,29666.0,292
2026-06-09 10:54:00+00:00,29666.5,29698.75,29666.5,29680.25,1202
2026-06-09 10:57:00+00:00,29678.25,29690.25,29675.75,29685.25,251
2026-06-09 11:00:00+00:00,29686.0,29703.75,29681.0,29694.0,749
2026-06-09 11:03:00+00:00,29695.0,29697.75,29684.75,29691.25,282
2026-06-09 11:06:00+00:00,29690.0,29705.0,29681.0,29702.75,427
2026-06-09 11:09:00+00:00,29701.75,29703.0,29691.0,29692.5,240
2026-06-09 11:12:00+00:00,29692.75,29698.75,29689.0,29698.75,335
2026-06-09 11:15:00+00:00,29699.0,29702.25,29683.25,29686.75,483
2026-06-09 11:18:00+00:00,29687.0,29696.0,29678.75,29685.75,404
2026-06-09 11:21:00+00:00,29683.75,29686.25,29673.0,29677.5,541
2026-06-09 11:24:00+00:00,29677.5,29683.75,29670.75,29682.25,334
2026-06-09 11:27:00+00:00,29681.75,29694.75,29681.5,29688.5,328
2026-06-09 11:30:00+00:00,29690.0,29700.75,29684.5,29700.75,294
2026-06-09 11:33:00+00:00,29698.75,29707.25,29695.75,29703.25,392
2026-06-09 11:36:00+00:00,29702.0,29702.0,29684.5,29691.5,303
2026-06-09 11:39:00+00:00,29692.0,29717.25,29686.75,29716.0,589
2026-06-09 11:42:00+00:00,29716.25,29727.5,29712.0,29717.75,984
2026-06-09 11:45:00+00:00,29717.5,29724.0,29708.25,29709.25,554
2026-06-09 11:48:00+00:00,29709.5,29711.25,29693.0,29703.75,637
2026-06-09 11:51:00+00:00,29703.25,29704.0,29692.0,29695.5,207
2026-06-09 11:54:00+00:00,29696.5,29696.5,29679.25,29682.0,457
2026-06-09 11:57:00+00:00,29683.0,29689.5,29680.5,29681.5,311
2026-06-09 12:00:00+00:00,29681.0,29691.0,29675.75,29690.0,530
2026-06-09 12:03:00+00:00,29689.5,29701.25,29676.5,29679.75,543
2026-06-09 12:06:00+00:00,29680.0,29690.5,29676.0,29687.25,449
2026-06-09 12:09:00+00:00,29688.0,29700.0,29688.0,29691.0,281
2026-06-09 12:12:00+00:00,29691.25,29695.5,29671.0,29673.5,496
2026-06-09 12:15:00+00:00,29673.25,29680.75,29666.75,29666.75,427
2026-06-09 12:18:00+00:00,29667.25,29678.5,29663.0,29671.75,492
2026-06-09 12:21:00+00:00,29673.0,29682.0,29654.0,29655.5,523
2026-06-09 12:24:00+00:00,29654.75,29673.5,29652.25,29670.75,632
2026-06-09 12:27:00+00:00,29670.75,29675.5,29667.25,29669.0,379
2026-06-09 12:30:00+00:00,29670.0,29725.0,29667.5,29725.0,1388
2026-06-09 12:33:00+00:00,29724.75,29725.0,29714.0,29720.25,616
2026-06-09 12:36:00+00:00,29718.25,29730.25,29710.75,29713.0,1026
2026-06-09 12:39:00+00:00,29713.25,29715.5,29694.25,29698.75,618
2026-06-09 12:42:00+00:00,29699.25,29705.25,29690.0,29696.25,898
2026-06-09 12:45:00+00:00,29695.5,29695.75,29669.75,29680.25,1025
2026-06-09 12:48:00+00:00,29680.5,29688.25,29676.5,29681.5,582
2026-06-09 12:51:00+00:00,29681.25,29687.0,29674.25,29683.0,399
2026-06-09 12:54:00+00:00,29682.75,29701.5,29681.0,29700.5,639
2026-06-09 12:57:00+00:00,29700.5,29739.5,29697.75,29735.25,1500
2026-06-09 13:00:00+00:00,29735.75,29738.0,29710.75,29733.75,2237
2026-06-09 13:03:00+00:00,29731.25,29744.0,29722.75,29742.5,1208
2026-06-09 13:06:00+00:00,29742.75,29747.25,29725.0,29736.0,1389
2026-06-09 13:09:00+00:00,29735.0,29741.0,29726.25,29731.0,560
2026-06-09 13:12:00+00:00,29733.0,29734.5,29707.25,29713.25,773
2026-06-09 13:15:00+00:00,29713.75,29715.75,29702.0,29707.0,860
2026-06-09 13:18:00+00:00,29707.0,29720.25,29692.25,29711.5,1224
2026-06-09 13:21:00+00:00,29711.0,29718.25,29708.25,29712.75,599
2026-06-09 13:24:00+00:00,29712.5,29722.25,29698.25,29708.0,3277
2026-06-09 13:27:00+00:00,29707.0,29741.0,29705.0,29736.75,2788
2026-06-09 13:30:00+00:00,29737.0,29748.0,29662.75,29684.5,13765
2026-06-09 13:33:00+00:00,29686.25,29709.75,29633.25,29709.5,8431
2026-06-09 13:36:00+00:00,29708.25,29731.0,29692.75,29695.5,6884
2026-06-09 13:39:00+00:00,29695.75,29704.75,29659.0,29687.0,7044
2026-06-09 13:42:00+00:00,29686.0,29769.5,29681.5,29767.0,8458
2026-06-09 13:45:00+00:00,29766.5,29828.25,29760.0,29826.5,9387
2026-06-09 13:48:00+00:00,29827.0,29848.25,29805.25,29806.25,8803
2026-06-09 13:51:00+00:00,29806.25,29818.75,29771.0,29774.0,6844
2026-06-09 13:54:00+00:00,29773.5,29783.75,29699.75,29713.75,8497
2026-06-09 13:57:00+00:00,29713.75,29719.0,29663.25,29672.75,6606
2026-06-09 14:00:00+00:00,29672.75,29712.0,29626.25,29695.5,10199
2026-06-09 14:03:00+00:00,29694.75,29707.0,29648.25,29695.5,7428
2026-06-09 14:06:00+00:00,29694.75,29697.5,29642.0,29672.25,6481
2026-06-09 14:09:00+00:00,29671.75,29673.25,29540.5,29550.0,10136
2026-06-09 14:12:00+00:00,29551.25,29577.75,29484.5,29491.5,9744
2026-06-09 14:15:00+00:00,29491.75,29514.0,29386.25,29396.0,11950
2026-06-09 14:18:00+00:00,29396.5,29417.25,29365.0,29386.75,11427
2026-06-09 14:21:00+00:00,29384.75,29471.0,29366.25,29467.0,9429
2026-06-09 14:24:00+00:00,29466.25,29526.25,29458.5,29467.25,9871
2026-06-09 14:27:00+00:00,29466.0,29506.25,29425.75,29444.0,8464
2026-06-09 14:30:00+00:00,29444.0,29464.0,29381.75,29455.0,10150
2026-06-09 14:33:00+00:00,29456.5,29460.75,29403.75,29409.5,7229
2026-06-09 14:36:00+00:00,29409.75,29487.5,29396.5,29440.75,8425
2026-06-09 14:39:00+00:00,29440.5,29468.75,29417.25,29445.75,5852
2026-06-09 14:42:00+00:00,29448.75,29454.0,29271.25,29286.25,10184
2026-06-09 14:45:00+00:00,29287.25,29314.5,29155.5,29162.25,12792
2026-06-09 14:48:00+00:00,29162.5,29177.75,29083.75,29117.25,12928
2026-06-09 14:51:00+00:00,29116.5,29191.0,29109.25,29145.0,10402
2026-06-09 14:54:00+00:00,29144.5,29223.0,29134.5,29134.5,8184
2026-06-09 14:57:00+00:00,29134.25,29241.25,29133.25,29239.75,6182
2026-06-09 15:00:00+00:00,29242.0,29258.0,29176.75,29184.25,6906
2026-06-09 15:03:00+00:00,29185.25,29244.0,29143.5,29146.0,5275
2026-06-09 15:06:00+00:00,29146.25,29227.5,29143.75,29226.75,5249
2026-06-09 15:09:00+00:00,29225.5,29302.0,29223.0,29262.25,5806
2026-06-09 15:12:00+00:00,29262.25,29271.0,29203.25,29243.5,4771
2026-06-09 15:15:00+00:00,29243.75,29254.5,29166.25,29174.25,5257
2026-06-09 15:18:00+00:00,29174.75,29209.0,29155.75,29177.75,4586
2026-06-09 15:21:00+00:00,29179.0,29183.5,29051.5,29053.25,6850
2026-06-09 15:24:00+00:00,29054.25,29063.75,28953.5,28956.0,9913
2026-06-09 15:27:00+00:00,28955.75,28965.5,28848.5,28859.25,9063
2026-06-09 15:30:00+00:00,28861.25,28910.0,28830.75,28843.5,10722
2026-06-09 15:33:00+00:00,28843.5,28883.25,28818.25,28870.75,8025
2026-06-09 15:36:00+00:00,28869.75,28878.75,28809.75,28818.75,7287
2026-06-09 15:39:00+00:00,28818.75,28920.5,28813.5,28915.0,8246
2026-06-09 15:42:00+00:00,28912.75,28944.25,28880.75,28902.75,6363
2026-06-09 15:45:00+00:00,28903.75,28932.5,28889.0,28901.0,4949
2026-06-09 15:48:00+00:00,28900.75,28931.0,28871.5,28886.5,5115
2026-06-09 15:51:00+00:00,28885.5,28972.0,28867.0,28908.5,7040
2026-06-09 15:54:00+00:00,28908.5,28910.75,28761.5,28765.25,8647
2026-06-09 15:57:00+00:00,28765.0,28765.25,28681.5,28695.25,10636
2026-06-09 16:00:00+00:00,28696.0,28787.5,28692.0,28730.0,9302
2026-06-09 16:03:00+00:00,28730.5,28762.0,28670.0,28671.0,6094
2026-06-09 16:06:00+00:00,28670.0,28710.0,28600.25,28603.5,9805
2026-06-09 16:09:00+00:00,28603.0,28658.75,28575.0,28657.25,9223
2026-06-09 16:12:00+00:00,28656.25,28668.75,28605.5,28621.75,6273
2026-06-09 16:15:00+00:00,28621.75,28627.75,28490.25,28495.75,11364
2026-06-09 16:18:00+00:00,28495.75,28533.75,28404.25,28429.5,13020
2026-06-09 16:21:00+00:00,28431.0,28522.0,28427.0,28475.75,8898
2026-06-09 16:24:00+00:00,28476.25,28581.25,28471.75,28513.0,9058
2026-06-09 16:27:00+00:00,28515.25,28541.5,28490.5,28523.5,6287
2026-06-09 16:30:00+00:00,28522.5,28572.0,28445.0,28561.5,10395
2026-06-09 16:33:00+00:00,28563.0,28570.0,28478.0,28535.0,7435
2026-06-09 16:36:00+00:00,28534.25,28552.75,28284.75,28317.5,10350
2026-06-09 16:39:00+00:00,28319.0,28348.5,28227.75,28279.75,10854
2026-06-09 16:42:00+00:00,28280.25,28394.5,28278.25,28375.5,8653
2026-06-09 16:45:00+00:00,28375.25,28434.25,28318.25,28373.0,8794
2026-06-09 16:48:00+00:00,28372.75,28384.0,28316.25,28339.25,7523
2026-06-09 16:51:00+00:00,28340.25,28388.0,28292.5,28337.5,5795
2026-06-09 16:54:00+00:00,28336.25,28357.0,28279.0,28331.25,5311
2026-06-09 16:57:00+00:00,28331.0,28487.75,28326.0,28480.0,6907
2026-06-09 17:00:00+00:00,28480.25,28575.0,28462.5,28567.25,7143
2026-06-09 17:03:00+00:00,28565.75,28643.75,28551.25,28614.25,8245
2026-06-09 17:06:00+00:00,28615.5,28628.0,28563.5,28567.5,6370
2026-06-09 17:09:00+00:00,28567.5,28620.5,28550.0,28617.5,5205
2026-06-09 17:12:00+00:00,28619.5,28674.5,28581.5,28650.0,5639
2026-06-09 17:15:00+00:00,28650.0,28698.25,28606.25,28695.25,5984
2026-06-09 17:18:00+00:00,28694.0,28753.0,28688.5,28749.25,8072
2026-06-09 17:21:00+00:00,28749.75,28787.25,28693.0,28695.75,7359
2026-06-09 17:24:00+00:00,28695.75,28732.75,28673.0,28711.0,5710
2026-06-09 17:27:00+00:00,28711.25,28778.25,28708.0,28743.25,5079
2026-06-09 17:30:00+00:00,28743.5,28766.0,28708.0,28748.75,5040
2026-06-09 17:33:00+00:00,28749.5,28806.0,28746.5,28777.5,5283
2026-06-09 17:36:00+00:00,28777.25,28850.0,28775.0,28837.5,5139
2026-06-09 17:39:00+00:00,28837.5,28884.75,28806.5,28877.5,5025
2026-06-09 17:42:00+00:00,28877.5,28924.5,28859.0,28866.0,6495
2026-06-09 17:45:00+00:00,28867.25,28884.5,28751.75,28755.25,7132
2026-06-09 17:48:00+00:00,28755.5,28786.25,28714.25,28786.25,7117
2026-06-09 17:51:00+00:00,28786.0,28852.25,28762.75,28787.75,6339
2026-06-09 17:54:00+00:00,28789.25,28861.5,28780.5,28832.0,4999
2026-06-09 17:57:00+00:00,28832.25,28865.5,28822.75,28832.5,3556
2026-06-09 18:00:00+00:00,28831.5,28866.25,28820.25,28835.25,3732
2026-06-09 18:03:00+00:00,28834.0,28839.75,28784.75,28835.0,4039
2026-06-09 18:06:00+00:00,28834.0,28885.0,28803.5,28881.75,4314
2026-06-09 18:09:00+00:00,28882.25,28887.5,28818.75,28849.0,4959
2026-06-09 18:12:00+00:00,28849.0,28878.0,28835.0,28861.5,2929
2026-06-09 18:15:00+00:00,28860.5,28883.0,28823.0,28854.25,4074
2026-06-09 18:18:00+00:00,28853.0,28960.25,28852.0,28911.0,6270
2026-06-09 18:21:00+00:00,28911.75,28967.75,28898.75,28965.25,3344
2026-06-09 18:24:00+00:00,28965.0,28980.0,28896.5,28901.5,3509
2026-06-09 18:27:00+00:00,28901.25,28974.5,28899.75,28972.75,2701
2026-06-09 18:30:00+00:00,28973.25,29047.0,28967.0,28972.75,5914
2026-06-09 18:33:00+00:00,28971.5,29019.5,28971.5,28985.5,2443
2026-06-09 18:36:00+00:00,28985.0,29038.0,28983.75,29021.25,2485
2026-06-09 18:39:00+00:00,29020.75,29033.0,28966.25,28979.75,3194
2026-06-09 18:42:00+00:00,28980.25,28991.75,28912.25,28921.75,3531
2026-06-09 18:45:00+00:00,28922.5,28979.5,28916.0,28956.25,3036
2026-06-09 18:48:00+00:00,28953.75,28981.5,28953.25,28957.75,2316
2026-06-09 18:51:00+00:00,28957.75,29021.75,28951.0,29010.5,2835
2026-06-09 18:54:00+00:00,29011.0,29034.5,28975.5,29034.5,3037
2026-06-09 18:57:00+00:00,29032.5,29091.25,29031.75,29065.75,6128
2026-06-09 19:00:00+00:00,29066.0,29076.25,29020.25,29062.75,3810
2026-06-09 19:03:00+00:00,29063.75,29146.5,29055.0,29098.5,5815
2026-06-09 19:06:00+00:00,29096.5,29104.75,29064.5,29070.25,3358
2026-06-09 19:09:00+00:00,29070.75,29085.25,28974.5,28981.0,3777
2026-06-09 19:12:00+00:00,28981.5,29016.0,28956.0,28965.25,4041
2026-06-09 19:15:00+00:00,28965.75,28972.5,28860.25,28893.25,6544
2026-06-09 19:18:00+00:00,28894.0,28916.5,28839.0,28886.75,5622
2026-06-09 19:21:00+00:00,28886.75,28927.0,28854.25,28882.0,4599
2026-06-09 19:24:00+00:00,28880.75,28913.5,28872.0,28882.0,2855
2026-06-09 19:27:00+00:00,28881.25,28970.5,28874.25,28953.75,4445
2026-06-09 19:30:00+00:00,28952.75,28985.75,28929.75,28968.5,3743
2026-06-09 19:33:00+00:00,28968.25,28988.0,28943.25,28971.5,3440
2026-06-09 19:36:00+00:00,28972.75,28985.0,28945.75,28968.25,2418
2026-06-09 19:39:00+00:00,28967.5,28975.0,28853.25,28883.25,4754
2026-06-09 19:42:00+00:00,28883.75,28949.25,28870.75,28922.25,4014
2026-06-09 19:45:00+00:00,28922.75,28940.0,28880.25,28882.75,3369
2026-06-09 19:48:00+00:00,28881.75,29007.0,28850.5,28985.75,6357
2026-06-09 19:51:00+00:00,28986.5,29036.0,28967.5,29004.0,6468
2026-06-09 19:54:00+00:00,29004.5,29082.25,28990.0,29061.0,6787
2026-06-09 19:57:00+00:00,29060.0,29135.25,29059.75,29115.25,19778
2026-06-09 20:00:00+00:00,29115.75,29143.25,29087.0,29108.25,7301
2026-06-09 20:03:00+00:00,29107.5,29196.25,29099.5,29177.0,3940
2026-06-09 20:06:00+00:00,29177.5,29177.5,29108.75,29113.5,3023
2026-06-09 20:09:00+00:00,29114.0,29136.0,29103.25,29112.75,1207
2026-06-09 20:12:00+00:00,29111.5,29115.0,29085.75,29103.25,1227
2026-06-09 20:15:00+00:00,29104.25,29126.25,29095.0,29104.5,771
2026-06-09 20:18:00+00:00,29106.75,29116.0,29082.75,29091.75,625
2026-06-09 20:21:00+00:00,29092.75,29114.75,29082.25,29089.5,473
2026-06-09 20:24:00+00:00,29090.25,29118.75,29089.5,29106.25,548
2026-06-09 20:27:00+00:00,29106.0,29131.5,29105.0,29122.75,508
2026-06-09 20:30:00+00:00,29118.25,29121.75,29103.25,29112.25,316
2026-06-09 20:33:00+00:00,29113.75,29132.5,29101.25,29131.75,492
2026-06-09 20:36:00+00:00,29132.0,29139.0,29120.25,29132.25,516
2026-06-09 20:39:00+00:00,29132.5,29150.0,29127.0,29146.5,404
2026-06-09 20:42:00+00:00,29149.75,29159.75,29142.75,29145.75,668
2026-06-09 20:45:00+00:00,29146.0,29158.5,29140.0,29140.0,576
2026-06-09 20:48:00+00:00,29140.25,29159.0,29138.0,29147.75,440
2026-06-09 20:51:00+00:00,29147.75,29152.5,29125.75,29127.5,313
2026-06-09 20:54:00+00:00,29126.75,29133.0,29120.75,29122.25,376
2026-06-09 20:57:00+00:00,29122.5,29147.5,29121.0,29140.5,336
2026-06-09 22:00:00+00:00,29094.75,29098.75,29028.5,29041.5,1766
2026-06-09 22:03:00+00:00,29041.5,29094.25,29035.0,29076.0,592
2026-06-09 22:06:00+00:00,29073.5,29095.5,29054.75,29063.25,607
2026-06-09 22:09:00+00:00,29065.75,29091.0,29065.75,29080.5,234
2026-06-09 22:12:00+00:00,29081.0,29089.25,29068.0,29086.75,184
2026-06-09 22:15:00+00:00,29088.0,29118.0,29073.0,29076.75,532
2026-06-09 22:18:00+00:00,29076.25,29100.0,29070.0,29093.0,332
2026-06-09 22:21:00+00:00,29093.5,29095.25,29071.25,29080.0,230
2026-06-09 22:24:00+00:00,29079.5,29088.0,29053.0,29068.25,366
2026-06-09 22:27:00+00:00,29068.25,29073.0,29056.0,29071.0,162
2026-06-09 22:30:00+00:00,29070.5,29072.0,29047.5,29054.75,338
2026-06-09 22:33:00+00:00,29056.5,29063.75,29041.5,29046.0,425
2026-06-09 22:36:00+00:00,29047.5,29048.5,29014.25,29021.0,595
2026-06-09 22:39:00+00:00,29021.0,29045.0,28994.0,29014.0,904
2026-06-09 22:42:00+00:00,29015.25,29056.0,29007.25,29023.75,659
2026-06-09 22:45:00+00:00,29023.0,29035.0,29002.0,29008.0,256
2026-06-09 22:48:00+00:00,29004.75,29021.5,28982.0,29007.75,419
2026-06-09 22:51:00+00:00,29005.25,29007.25,28986.5,29001.0,348
2026-06-09 22:54:00+00:00,28999.75,29043.0,28997.0,29018.25,558
2026-06-09 22:57:00+00:00,29018.75,29031.25,29006.0,29029.0,302
2026-06-09 23:00:00+00:00,29029.25,29044.0,29019.5,29039.5,395
2026-06-09 23:03:00+00:00,29040.5,29084.5,29032.25,29071.5,718
2026-06-09 23:06:00+00:00,29070.0,29102.75,29055.25,29086.75,553
2026-06-09 23:09:00+00:00,29086.75,29086.75,29040.75,29043.5,379
2026-06-09 23:12:00+00:00,29043.75,29051.0,29025.5,29031.25,432
